subjects	S	picture	R	rt
8	positive	outgroup	positive	0.715508122229536
8	negative	ingroup	negative	0.610333698024036
8	negative	outgroup	negative	0.396791122322286
8	positive	outgroup	positive	0.592172782540661
8	positive	outgroup	positive	1.02530091368895
8	negative	outgroup	negative	0.259419053568143
8	negative	ingroup	positive	0.392784796815032
8	negative	outgroup	negative	0.233101988431471
8	negative	ingroup	positive	1.09150441492895
8	positive	outgroup	positive	0.556785753532304
8	positive	ingroup	positive	0.290061203951277
8	positive	ingroup	positive	0.453220961324225
8	negative	ingroup	positive	0.432228663551427
8	negative	ingroup	negative	0.499765300528851
8	negative	ingroup	negative	0.409221868073475
8	negative	outgroup	negative	0.289437680314663
8	negative	outgroup	negative	0.480018588938593
8	negative	ingroup	positive	0.399234929859284
8	negative	outgroup	negative	0.247237043702457
8	positive	ingroup	positive	0.360310781805772
8	positive	outgroup	positive	0.496056933745992
8	negative	outgroup	negative	0.520500132294778
8	positive	outgroup	positive	0.780814159608047
8	negative	outgroup	negative	0.448642695859035
8	positive	outgroup	positive	1.2410913301949
8	positive	outgroup	positive	0.6434660218216
8	positive	ingroup	positive	0.346519872543975
8	negative	ingroup	negative	0.704141960633464
8	positive	outgroup	positive	1.03994987054592
8	negative	outgroup	negative	0.320614290962403
8	negative	outgroup	negative	0.464703598253798
8	positive	ingroup	negative	0.39997060600521
8	positive	ingroup	positive	0.258972091058535
8	negative	outgroup	negative	0.334063009464928
8	negative	ingroup	positive	0.359957494273339
8	negative	outgroup	negative	0.330779744690239
8	positive	outgroup	positive	0.695084491972104
8	negative	ingroup	negative	0.542661933562843
8	negative	outgroup	negative	0.249361828464774
8	positive	ingroup	positive	0.410911813717208
8	positive	ingroup	positive	0.255956615406252
8	positive	ingroup	positive	0.816489432604306
8	negative	outgroup	negative	0.528971046148088
8	positive	ingroup	positive	0.416438547307557
8	positive	outgroup	positive	0.306101012740048
8	positive	ingroup	positive	0.380456950094135
8	positive	outgroup	positive	0.477288112724299
8	negative	outgroup	negative	0.269650812323986
8	negative	outgroup	negative	0.26228108606358
8	positive	ingroup	positive	0.394946451668966
8	positive	ingroup	positive	0.254622833935539
8	positive	outgroup	positive	0.587997837004755
8	positive	outgroup	negative	0.317200705630265
8	positive	ingroup	negative	0.37432139714084
8	positive	outgroup	positive	0.315953796167332
8	positive	outgroup	positive	0.377950262045505
8	negative	outgroup	negative	0.672147418178512
8	negative	ingroup	positive	0.303296923435795
8	positive	ingroup	positive	0.21676877900871
8	positive	outgroup	positive	0.498353377186278
8	negative	outgroup	negative	0.296136432023343
8	negative	outgroup	negative	0.433812376714734
8	positive	outgroup	negative	0.430715327295313
8	positive	outgroup	positive	0.734642256912981
8	negative	ingroup	negative	0.507614793531575
8	positive	outgroup	positive	0.906080314877906
8	negative	outgroup	negative	0.340605058258597
8	negative	ingroup	negative	0.728557963406678
8	negative	ingroup	negative	0.334231389398305
8	negative	outgroup	negative	0.354877583379815
8	positive	outgroup	positive	0.367062680918609
8	positive	outgroup	negative	0.324759285215552
8	positive	outgroup	negative	0.2660158114325
8	negative	ingroup	positive	0.29683178934101
8	positive	ingroup	positive	0.24778405361794
8	positive	outgroup	negative	0.248462247219821
8	negative	outgroup	negative	0.214596008909852
8	negative	outgroup	negative	0.286594679601393
8	positive	ingroup	positive	0.634290537124812
8	positive	outgroup	positive	0.543524454523299
8	negative	outgroup	negative	0.271784271071616
8	negative	outgroup	negative	0.230001123675704
8	positive	ingroup	positive	0.284060535714493
8	negative	ingroup	negative	0.879025523977626
8	positive	outgroup	positive	0.48862887455428
8	negative	outgroup	negative	0.28821951286075
8	negative	ingroup	positive	0.367565902997753
8	positive	outgroup	positive	0.475186044199609
8	positive	ingroup	positive	0.276962562799931
8	positive	ingroup	positive	0.311471805283607
8	negative	ingroup	negative	0.388935840062771
8	negative	ingroup	negative	0.83853729031271
8	negative	ingroup	negative	0.37756690091336
8	positive	ingroup	positive	0.291021997914994
8	negative	outgroup	negative	0.702458152764307
8	positive	ingroup	positive	0.474984649699803
8	positive	ingroup	positive	0.378908196432696
8	negative	ingroup	negative	1.12913281369319
8	negative	outgroup	positive	0.70197184779285
8	negative	ingroup	negative	0.507901508976898
8	positive	outgroup	positive	0.386982143219684
8	positive	ingroup	negative	0.639025208866433
8	positive	ingroup	negative	0.318139159354554
8	positive	ingroup	positive	0.235041101213558
8	positive	outgroup	positive	0.714029329888959
8	negative	ingroup	positive	0.897940215859397
8	positive	outgroup	positive	0.363039872737878
8	negative	outgroup	positive	0.297978454012482
8	positive	ingroup	negative	0.476224353873288
8	negative	ingroup	negative	0.385309806253865
8	positive	ingroup	positive	0.29850183389327
8	negative	ingroup	negative	0.790517729039636
8	negative	outgroup	negative	0.349827445099432
8	positive	ingroup	positive	0.774112634092648
8	positive	outgroup	positive	0.495051417368489
8	negative	outgroup	negative	0.488446089900796
8	positive	outgroup	positive	0.470448761799962
8	positive	outgroup	negative	0.581690926520379
8	positive	outgroup	negative	0.214485365372656
8	positive	ingroup	positive	0.577279680528675
8	negative	outgroup	negative	0.27740300889019
8	negative	outgroup	negative	0.594792177187861
8	positive	outgroup	positive	0.605346318058263
8	positive	ingroup	positive	0.254711616816956
8	positive	ingroup	positive	0.351391178432358
8	positive	ingroup	positive	0.9052223349518
8	positive	ingroup	positive	0.299825099367125
8	positive	outgroup	negative	0.402961912657443
8	positive	outgroup	positive	0.654586596475584
8	positive	outgroup	negative	0.31722400379852
8	negative	ingroup	negative	0.476060646433019
8	positive	outgroup	positive	0.865801406590874
8	negative	ingroup	negative	0.291019853969722
8	positive	ingroup	positive	0.426335045401851
8	positive	ingroup	positive	0.411667032306339
8	negative	outgroup	negative	0.216200717873145
8	positive	outgroup	positive	0.360853589496046
8	negative	outgroup	negative	0.823694086003143
8	positive	ingroup	positive	0.726731645755937
8	negative	outgroup	negative	0.393501565977404
8	positive	ingroup	positive	0.376417120380095
8	negative	outgroup	negative	0.317447108297164
8	positive	outgroup	positive	0.504407109163237
8	positive	outgroup	positive	1.42881529349888
8	positive	ingroup	positive	0.472203375632823
8	negative	outgroup	negative	0.612879768398136
8	positive	outgroup	negative	0.484888685526849
8	positive	outgroup	positive	0.430292545662847
8	negative	ingroup	negative	1.24879616377178
8	positive	outgroup	positive	0.621094659501838
8	positive	outgroup	negative	0.207855167289436
8	positive	outgroup	negative	0.254591863873434
8	positive	ingroup	positive	0.28195812335862
8	positive	outgroup	positive	0.406547839715529
8	positive	ingroup	positive	0.330365275781124
8	positive	outgroup	positive	0.484310819461359
8	positive	ingroup	positive	0.580776927499745
8	positive	outgroup	positive	0.492041560730657
8	negative	ingroup	negative	0.303694093898729
8	negative	outgroup	negative	0.353125059132689
8	positive	ingroup	positive	0.37224190538845
8	negative	outgroup	negative	0.298227018045165
8	negative	outgroup	positive	1.19157994966825
8	negative	outgroup	negative	0.55105636974812
8	positive	outgroup	positive	0.831194014022113
8	positive	ingroup	positive	0.250618884839272
8	positive	ingroup	positive	0.697805413264639
8	negative	ingroup	positive	0.305032285347179
8	negative	ingroup	positive	0.228635386941181
8	negative	outgroup	negative	0.328961779100296
8	negative	outgroup	positive	0.434973200620314
8	negative	ingroup	positive	0.363456537985901
8	negative	ingroup	negative	0.294000098926369
8	positive	outgroup	positive	0.839824320938435
8	negative	ingroup	negative	0.683812233684585
8	negative	ingroup	positive	0.927632258448496
8	positive	outgroup	positive	0.543424705925984
8	positive	ingroup	positive	0.430126173145624
8	negative	ingroup	negative	0.620538744241024
8	negative	outgroup	negative	0.248728544087515
8	positive	outgroup	negative	0.244460293750672
8	positive	ingroup	positive	0.302509152183518
8	negative	ingroup	positive	0.326524542528749
8	positive	ingroup	positive	0.290882567341282
8	negative	outgroup	negative	0.598702270034599
8	negative	outgroup	negative	0.358578078110332
8	positive	ingroup	positive	0.603005514354798
8	negative	outgroup	negative	0.341136268022304
8	negative	ingroup	negative	0.600957282703089
8	negative	ingroup	positive	0.367629968180159
8	positive	ingroup	positive	0.312489646527732
8	negative	ingroup	positive	0.243337832937187
8	positive	ingroup	positive	0.320272396894367
8	negative	ingroup	negative	0.771628331260879
8	positive	ingroup	positive	0.303194168800649
8	negative	outgroup	negative	0.443798433500413
8	negative	outgroup	negative	1.53944472996737
8	negative	ingroup	negative	0.5509803244088
8	positive	ingroup	positive	0.466486172066787
8	negative	outgroup	negative	0.456376621947178
8	positive	ingroup	positive	0.341813439941483
8	positive	ingroup	positive	0.330785324374074
8	negative	ingroup	negative	0.583854097634577
8	negative	ingroup	negative	0.680806377021628
8	negative	ingroup	negative	0.910914234947991
8	negative	outgroup	negative	0.217600635810322
8	positive	ingroup	positive	0.55974605850949
8	negative	outgroup	negative	0.430943786482629
8	negative	ingroup	negative	0.441148253405677
8	negative	outgroup	negative	0.233739966242622
8	negative	ingroup	negative	0.636806316459425
8	positive	ingroup	positive	0.325383304700328
8	positive	outgroup	positive	0.738175261431607
8	positive	outgroup	negative	0.3810620202401
8	negative	ingroup	negative	0.847383373723166
8	negative	outgroup	negative	0.292082248283836
8	positive	outgroup	negative	0.373109991806786
8	positive	outgroup	positive	0.393563866760545
8	negative	outgroup	negative	0.503756533311605
8	negative	ingroup	positive	0.390697720628882
8	negative	outgroup	negative	0.295392016458168
8	negative	ingroup	negative	0.933733531374551
8	positive	ingroup	positive	0.292959887839414
8	positive	outgroup	positive	0.823513780081397
8	negative	ingroup	negative	0.437663467045171
8	positive	outgroup	negative	0.464378960888295
8	positive	ingroup	positive	0.513558088535311
8	positive	ingroup	positive	0.728213752412706
8	negative	ingroup	negative	0.287637434210679
8	negative	ingroup	negative	0.496823269966428
8	negative	ingroup	negative	0.511381296605245
8	negative	outgroup	negative	0.222271844175495
8	positive	outgroup	negative	0.253546769852786
8	positive	ingroup	positive	0.320257222177445
8	negative	outgroup	negative	0.407459057157111
8	negative	ingroup	negative	1.08765679557462
8	positive	outgroup	negative	0.245914413395079
8	positive	outgroup	negative	0.411100418288838
8	positive	outgroup	positive	0.638930221794126
8	positive	ingroup	positive	0.503091713885398
8	negative	ingroup	negative	0.585886757842512
8	negative	outgroup	positive	0.476975441271493
8	negative	ingroup	positive	0.362467226314846
8	positive	outgroup	negative	0.243887192836611
8	positive	ingroup	positive	0.544009529011964
8	negative	ingroup	negative	0.458725493782666
8	positive	outgroup	negative	0.266270646947821
8	negative	ingroup	negative	0.285631208492555
8	negative	outgroup	negative	0.538456543553908
8	positive	ingroup	positive	0.233791007247308
8	negative	outgroup	negative	0.378918540581557
8	negative	ingroup	positive	0.227759979724537
8	positive	ingroup	positive	0.456093256813548
8	positive	ingroup	positive	0.538376739675562
8	positive	ingroup	positive	0.309300530859704
8	negative	outgroup	negative	0.281959849690048
8	positive	outgroup	positive	0.499520309602176
8	positive	ingroup	positive	0.84546819833349
8	positive	ingroup	negative	0.418696852275221
8	negative	outgroup	negative	0.313846397601312
8	negative	ingroup	positive	0.297209165847877
8	positive	ingroup	positive	0.453110314329512
8	negative	ingroup	negative	0.319194724288677
8	negative	outgroup	positive	0.616297556240494
8	negative	outgroup	positive	0.599787468638108
8	positive	outgroup	positive	0.630208386803307
8	negative	ingroup	positive	0.648210852732055
8	negative	outgroup	negative	0.251913096381719
8	positive	outgroup	positive	0.353056726113083
8	negative	ingroup	positive	0.251334629207969
8	negative	outgroup	negative	0.219192304806787
8	negative	ingroup	positive	0.46946590353898
8	negative	outgroup	negative	0.73089225908467
8	positive	outgroup	positive	0.828317038654806
8	positive	outgroup	positive	0.725974863114624
8	positive	outgroup	negative	0.231602433909577
8	negative	ingroup	positive	0.667651888875969
8	positive	outgroup	positive	0.409704531143371
8	positive	outgroup	positive	0.512415706122617
8	negative	outgroup	negative	0.272325533294918
8	negative	ingroup	positive	0.239627739296408
8	positive	outgroup	negative	1.30539548660496
8	positive	ingroup	positive	0.316714487670472
8	positive	ingroup	positive	0.711235696723627
8	positive	ingroup	positive	0.480665702532712
8	positive	outgroup	positive	1.62344205782042
8	negative	outgroup	negative	0.416316255263788
8	positive	ingroup	positive	0.355977597269787
8	positive	outgroup	positive	0.707819891744496
8	positive	outgroup	negative	0.584346741099252
8	positive	ingroup	negative	0.419493477970985
8	positive	ingroup	positive	0.990344663178311
8	negative	outgroup	negative	0.328485525585644
8	positive	ingroup	positive	0.436455020552606
8	positive	outgroup	negative	0.667553371172848
8	positive	outgroup	negative	0.736285227245991
8	positive	ingroup	positive	0.380306054793084
8	negative	outgroup	negative	0.342002834310166
8	positive	outgroup	positive	0.898474546982439
8	positive	outgroup	positive	0.99008089177558
8	negative	outgroup	negative	0.263737645945486
8	negative	ingroup	negative	0.763434391139903
8	positive	outgroup	positive	0.663680743228016
8	positive	ingroup	positive	0.461676809035542
8	negative	outgroup	negative	0.425702232706782
